,Accounting___Auditing,Acting___Theater,Advertising___Marketing,Agricultural_Equipment,Agriculture___Forestry,Agrochemicals,Alcoholic_Beverages,Animal_Products___Services,Apartments___Residential_Rentals,Apparel,Aquaculture,Architecture,Auto_Financing,Autos___Vehicles,Aviation,Boats___Watercraft,Book_Retailers,Building_Materials___Supplies,Business___Industrial,Business_News,Business_Operations,Business_Services,CAD___CAM,Car_Electronics,Car_Rental___Taxi_Services,Carpooling___Ridesharing,Chemicals_Industry,Civil_Engineering,Coatings___Adhesives,College_Financing,Commercial_Lending,Commercial_Vehicles,Computer_Hardware,Computer_Security,Computer_Servers,Computers___Electronics,Construction___Maintenance,Construction_Consulting___Contracting,Consulting,Consumer_Electronics,Corporate_Events,Credit___Lending,Cruises___Charters,Customer_Relationship_Management__CRM_,Data_Management
2023-03-31,-0.5822706499033473,-0.7231991239585618,-0.5730286844917074,-0.819445271214359,-0.6409441586421608,-0.5718677762228985,-0.6886199967190697,-0.803738629645651,-0.8014584787114853,-0.7033120201867624,-0.17825262447439363,-0.768986457441504,-0.8004417385331533,-0.751571243449727,-0.6598462453770606,-0.6929857497144274,-0.7386014803168065,-0.9323651513022883,-0.756019520533364,-0.7530352118633498,-0.7118299119834801,-0.6657205426192785,-0.6802269713200148,-0.7762680414891471,-0.8604995301593659,-0.2516317745567716,-0.7415864954469386,-0.9508067331783815,-0.7350024546725142,-0.8183263704066128,-0.7426110334678838,-1.1289031065588087,-0.4110327600677536,-0.7145904063191816,-0.6554727695454147,-0.6483546426784497,-0.8770402909451296,-0.8520331954720979,-0.6760978983530432,-0.7569481373626145,-0.7365689188635931,-0.7335240331485635,-0.6527831572898753,-0.6004582072710812,-0.6912932162481561
2023-06-30,-0.3798363423932883,-0.5873594762592426,-0.44036411208328485,-0.4971562624487333,-0.30639673269093676,-0.2644194162516732,-0.3122093273892407,-0.5032455686549071,-0.38426965230834215,-0.42575651382136664,0.10785681318391759,-0.46097850731266743,-0.39530955890112146,-0.46618383280636727,-0.3535197120843661,-0.4587107354703321,-0.47088736608419973,-0.6211844003272222,-0.5786783263858868,-0.5075849321205895,-0.49639861275515607,-0.5401475215332158,-0.44122336662619727,-0.46992751496541624,-0.43552959136816227,-0.8575934960251269,-0.4397951709530139,-0.45190257274715395,-0.464315704259391,-0.7690120437492483,-0.4966043912319037,-0.432009670061302,-0.09515804467178036,-0.5306179261022661,-0.43104482312854897,-0.403586725978819,-0.5479920150023696,-0.5775664907048486,-0.6049337416527197,-0.44585330422376707,-0.11160101280144227,-0.37549507807355964,-0.19158284450744362,-0.28755307398767604,-0.5129770284491767
2023-09-30,-0.22998917904319147,-0.3365164050577768,-0.2839866358218242,-0.4092932381951212,-0.1611881031370224,-0.22844072099700963,-0.2404795723934085,-0.39438921793920984,-0.21919728128497387,-0.30025152764746965,-0.08323899233100401,-0.3340243647461374,-0.08760798190153998,-0.41129287034880235,-0.42210888377448863,-0.23787294522729877,-0.14410714736762148,-0.3567294770111215,-0.4182987073089054,-0.36431207816873395,-0.31463895324748997,-0.3621603023105535,-0.28720171296737756,-0.26505316334957474,-0.15986477893489676,0.05460602132492171,-0.23724112838576591,-0.174334973325181,-0.17307770661036279,-0.3689514220178652,-0.2299685676244059,-0.2628427531126748,0.06240817977307135,-0.364232728271864,-0.18490516758351438,-0.1890883933148412,-0.3397830539621736,-0.3504196831159932,-0.327169473409353,-0.13985178946612484,-0.0971948900345201,-0.11698946143060848,-0.1251496229730147,0.8965534721673147,-0.30837240775059277
2023-12-31,-0.01979291644734874,-0.10981501726855836,-0.2195524938339594,-0.28993418851834185,-0.038149970849777795,0.05090666181208814,-0.21839958572567708,-0.23236400365144247,-0.17431744039498312,-0.21911546611736155,-0.3539245880093295,-0.22517212765825656,-0.05643405037133942,-0.13864357378310613,-0.16845423004991517,-0.2337041135827818,0.07650330563602083,-0.2316522099949459,-0.21735970307130417,-0.1859186064110603,-0.24703630129655002,-0.19806843651018857,-0.23249187399490504,-0.20076548810937764,-0.09818351207311217,1.009287841087993,-0.17986641346458296,-0.2527805567624311,-0.15864658875568166,-0.23075877834809191,-0.1819138834430121,-0.20442960714024233,0.20554690013303098,-0.25780135082982125,-0.05611846050721882,-0.10494623894500707,-0.23745290344117795,-0.271771774853332,-0.22514782950382095,-0.2254921432114874,-0.08181692821940735,-0.10487195128341982,-0.1542530905895192,0.1953660884104889,-0.231925934048074
2024-03-31,0.023597455813813825,-0.20443369226868738,-0.105384898802925,-0.11888235475226587,0.06575034169357512,0.20423511416724824,-0.03532970019055307,-0.08268698017237774,-0.11251466781404851,-0.16040173904583352,-0.26166548917212695,-0.06442066184190676,-0.03969449550481936,-0.06685362000437965,-0.016520266058126714,-0.00851599517035086,0.16491799512498875,-0.05779218710243556,-0.049392197712764825,-0.07425259662110345,-0.0933112831773418,-0.07500068467806854,-0.06297780843587489,0.014883314888992484,-0.07287358919722721,-1.1392189116853533,-0.02463139250935673,0.0006289281759613766,0.00836663821460287,-0.18620543098205306,-0.086441584528196,-0.133132306229484,-0.209020763468596,-0.09761799415369772,-0.01982150713831948,-0.09333689262388127,-0.052265953655940084,0.033587250107056106,-0.14078353472161537,-0.07925788258730758,-0.03247339366529538,-0.09744720461985328,-0.04266516894717432,0.23617166186738384,-0.09532987573992088
2024-06-30,0.02770580717714395,-0.07483094702815994,-0.08930102100754837,-0.07971925836142765,0.03565141353681156,0.17405520316442386,-0.07368503362147184,-0.033004752116263594,-0.11492795038838227,-0.08373497540831142,-0.7404670879990196,-0.04883978472865092,-0.07996859899070945,-0.06809369846953743,0.0663994716922389,0.05654263507763114,0.11778647678799363,0.07474990953140678,-0.0230657002255411,-0.071972409760306,-0.09095790432599152,-0.05302644962984367,0.026025879505432805,0.050631966625236835,-0.1208668535175935,-1.2919327102263494,-0.007877393809492261,-0.1523840568884611,0.02784895463283899,-0.019194149511764732,-0.13862873300945086,-0.20904217264827654,-0.21710417515026192,-0.07059907198618642,0.03497952029406658,-0.054331177481765906,0.018957733434552402,-0.0012800496023517122,-0.10812077895245703,0.012832440691595956,-0.01215552826727647,-0.0881375952927171,-0.2034776432758859,-0.20266900580374825,-0.027027019409278097
2024-09-30,0.06165947066603007,-0.05452136413806642,-0.1305764518020006,-0.12103480067679619,0.08405443985033646,0.2972677022158238,0.028959727380834528,0.007358504353628102,-0.056011701133566745,-0.071840855052119,-0.6117297975715064,-0.03366460033162699,-0.07591043044943878,-0.049151467601124,0.12236753033797218,0.14641188321295812,0.1420849209012688,-0.006880212713415135,0.005385880309744833,0.04671927547878712,-0.0858853903473468,-0.03831017780232124,0.040530844065735656,0.028216295180928504,-0.09021395109439946,-2.0008722185790146,0.019787242034834566,-0.14189782938087764,0.019813231017881485,-0.13144120879514734,-0.14709862707614568,-0.18774372304728892,-0.20404441946102367,-0.09396169884938074,0.028397476814514714,-0.06921510605554063,0.015320548413409317,0.027356974693869978,-0.13583960697135763,-0.03463875720043749,-0.013995893177363229,-0.137287649944278,-0.0025939110281441367,-1.0707045816682963,-0.0618639217606589
2024-12-31,-0.015018128510212328,-0.19246429872717713,-0.1501366759481668,-0.08850930240665551,0.010079983074291544,0.6238784682797582,0.08426122927509617,0.06551937789590251,0.008011531087749067,-0.011993012282544577,-0.6176564955424662,0.0302675949397499,-0.14441157030573581,-0.012297559866701054,0.15887941193192548,0.05766978769947732,0.03890342734844813,0.04740784451295211,0.030772285755524,0.05945510557199151,0.015015991058578178,-0.06305962368323154,0.06973065361510357,0.16030517449394496,-0.09124399343469847,-0.29009288273165657,0.18826242113533775,0.012717431780166258,-0.004688187759913061,-0.12096310618258913,-0.024541650060831054,-0.16549175675605438,-0.29085126709655523,0.03690665811312902,0.07570107225934489,-0.05378441688530959,0.055458322042315676,0.027421278100323646,-0.21027868340334016,0.06384884594051811,0.046257667579135846,-0.04754125358985302,-0.06785483550933868,-0.22481128518334656,-0.05971352998055156
2025-03-31,-0.10019302095537082,-0.09200291227068749,-0.19897152610567453,-0.044539978988752275,-0.06340164235950893,0.11227534227315915,-0.057588036419569284,-0.02443238187671836,-0.03542727371033916,-0.028517580311148098,-0.5169369580861984,-0.027464159894105222,0.005422170992168582,-0.03895761658606505,0.052362499409075856,-0.01297872193116094,0.02082420816972997,-0.018250497289082627,-0.03925558688165946,-0.038811816238565285,-0.0743128025304382,-0.08683826479981474,0.077893691120024,0.009987052423997266,-0.09181995521412355,-0.36082311997171473,-0.008872558382008879,-0.14077769774716972,-0.054057548013712466,-0.055684381092394306,-0.17255697961265543,-0.06822698822941445,-0.04914291585971409,-0.01320199172412578,0.023787311421123045,-0.028151049824277408,-0.028366181656677234,-0.13561196311388285,-0.18352797864051923,0.010385610486085857,0.0550321843687156,-0.038227143161933055,-0.04170458451123276,-0.18900344777544995,-0.1760999387843962
2025-06-30,0.07414843893180957,-0.10723923727329988,-0.22941377862746182,-0.0842799469993056,0.018660491473924894,0.560393606170508,-0.0859645675464738,-0.056357351365225336,-0.010778614205508168,-0.09280722372544034,-0.06753175836211266,-0.03324819163226897,0.2055797776663445,0.03641651900332217,0.22513164634474753,-0.09017295680993485,0.15390949343196733,-0.07452104220511166,-0.03903148844770273,-0.06832825608913905,-0.09782396992842475,-0.10379042499811852,-0.0035471045885756645,-0.025476568354274552,-0.09469246933414688,0.6224486871082914,0.0794520428739176,-0.056859786601479174,-0.09390272623355592,-0.10395513636810712,-0.03488426843986174,0.0056816298217101146,-0.14732742469898247,-0.04070809654377236,0.051030833445775005,-0.09413206387616785,-0.06380335629581466,-0.008573886396866019,-0.272893217652136,-0.1112378897977072,-0.09236889625975418,-0.05699012532397692,-0.03221893143218857,0.036087701361378205,-0.2385646879103798
2025-09-30,-0.09245853833556708,-0.013302751219640573,-0.257101269583513,-0.12960856558710696,-0.06026255252897986,0.4850158884136974,-0.13992133905325696,-0.1049922375576422,-0.06592496523068671,-0.10565479290355213,-0.1440040750306985,-0.12198319127185589,0.092923297971946,-0.010765910212494161,-0.10136801553265656,-0.2761516295932402,0.07208892218033422,-0.06384950969971286,-0.08085680065824222,-0.17359560493571588,-0.1302994283462027,-0.15647576308474756,-0.031106159468942147,-0.010288075115781909,-0.1016603773216546,1.5731739672538607,0.044083320288190495,-0.18982288159000363,-0.18261762902603215,-0.15155983206716506,-0.07938623484818254,-0.08214420033228959,-0.18883456697867346,-0.047884416356787765,0.12483358339679619,-0.1417287839830071,-0.11031952204456609,-0.13897516940827834,-0.19139434412372505,-0.221313782481042,0.03859539642617746,-0.09640302718857854,-0.094237114806044,-0.055034020885341754,-0.25803620335238975
