,Accounting___Auditing,Acting___Theater,Advertising___Marketing,Agricultural_Equipment,Agriculture___Forestry,Agrochemicals,Alcoholic_Beverages,Animal_Products___Services,Apartments___Residential_Rentals,Apparel,Aquaculture,Architecture,Auto_Financing,Autos___Vehicles,Aviation,Boats___Watercraft,Book_Retailers,Building_Materials___Supplies,Business___Industrial,Business_News,Business_Operations,Business_Services,CAD___CAM,Car_Electronics,Car_Rental___Taxi_Services,Carpooling___Ridesharing,Chemicals_Industry,Civil_Engineering,Coatings___Adhesives,College_Financing,Commercial_Lending,Commercial_Vehicles,Computer_Hardware,Computer_Security,Computer_Servers,Computers___Electronics,Construction___Maintenance,Construction_Consulting___Contracting,Consulting,Consumer_Electronics,Corporate_Events,Credit___Lending,Cruises___Charters,Customer_Relationship_Management__CRM_,Data_Management
2020-05-17,0.03503857366183771,0.031063896231291466,0.31575491018012514,0.7611547053131273,0.4876013301631801,0.2783313225189046,0.5437516750825129,0.41334986525147066,0.18914169475909848,-0.13480407700456443,0.6116404038858962,0.22311089207362578,0.3681956161309916,0.23174766059406693,0.06588162933640351,0.15632657208357825,0.10114996905275175,0.16185784083067212,0.2747040039027384,0.2343563944956779,0.3129467064478506,0.19452966059191734,-0.008165091802628144,0.18545025930929615,-0.19665115150997536,4.53121494524751,0.40111459409752825,0.18942411422171412,0.2367810896975815,0.21621973505538694,0.15116567789741175,0.35598226502866126,0.5242120436647744,0.17797005893096252,0.2045101296084879,0.31108117659333967,0.1580032746821498,0.001584650247934416,-0.13822259572176687,0.3099420617096129,-0.39188302806541886,0.08850992654969225,-0.06581217462112665,0.0549563354139071,0.10258764427757505
2020-05-24,-0.01169800656714326,-0.04512160534223808,0.29607548633070824,0.49988087851177365,0.3793008469853971,0.14618976015810725,0.5346252660436495,0.48525198988046014,0.22705127832622107,-0.09608460962159526,0.20141915732105042,0.3479318901509414,0.17589317997244702,0.2647808605556472,-0.11167329870326537,0.1311572659483602,0.025035161470332135,0.005525540773664517,0.20470396063603502,0.1476134473713877,-0.009832883164233586,0.26241958598914916,0.09277996503535135,0.20979329966754,-0.11154551980512917,0.23665956021912038,0.3186172535797267,0.21658068395950547,0.21737508710069253,0.21335899462631236,0.4068576867022897,0.49063170956488866,0.4877300911879958,0.13666610431440507,-0.03088069956879913,0.27685298786270884,-0.1026598175344775,-0.12270761311905076,-0.06737950689722894,0.27968234709242346,-0.17518806932406683,0.010319694418510661,0.32773263221419136,0.11087429492758494,-0.01841459385134403
2020-05-31,-0.08386284162733171,0.0453027677108242,0.4208613110969761,0.4327760760274648,0.41743337858601404,0.09130506900857371,0.5472943901534464,0.44681088400105207,0.3092447520376167,0.10762311283183656,0.31652384372691333,0.00899587204488661,0.2678618024348953,0.2445462528565736,-0.00652847564645187,-0.025460281504615434,-0.011246941711359426,0.25552046267074324,0.20111256387405163,0.3175164159943078,-0.0008026372578440188,0.2588281892271658,0.08113845773893757,0.18732101412244884,-0.27922641384318103,0.233068163457137,0.15170156785810907,0.0039237455816705236,0.187005643612685,0.26070232716032526,0.1846214109216895,0.640028191138263,0.3944242051271898,0.15761296189887197,0.2349865929532089,0.3309463477196557,-0.12920298264110652,0.15519970730018162,-0.3137510629567588,0.28973632374092073,-0.274089645890375,0.08289054514113836,-0.46291815665503844,0.22177593649539062,0.24935920654194987
2020-06-07,0.07956718222663106,0.1642339342713477,0.4524631864972912,0.48185175079838416,0.37673754143180727,0.1640103134036739,0.37756912354718075,0.3718593294872017,0.13862143894627454,0.08350110487604567,0.24803869908876353,0.13477232755336122,0.41339446270828084,0.29368934839202154,0.03455779137867676,0.2663385198437176,0.5514563670253216,0.24543314838752917,0.20985645245807216,0.30682073846264046,0.04696317940279737,0.30962957630652976,0.12483269018196186,0.1725733707241801,-0.1172029167134987,4.3466150301061,0.16603893514014167,-0.13497195231918813,0.4040395024079446,0.12652969826813765,0.3682731314043539,0.5474357350619083,0.4755235637028017,0.06050303546457325,-0.18475311159504182,0.24965711360019416,0.039549164714245855,-0.21679693516862475,-0.23232570957562526,0.32318425564669173,-0.40035436275978675,0.08012801365843059,-0.1291904007365816,0.746971023442133,0.05564814090544612
2020-06-14,0.09741205074141668,-0.022081764821392014,0.2811022183518661,0.5610018703387416,0.23671149453065699,0.3300162453366289,0.4661194934695434,0.4111636915987207,0.354957407591602,0.16884360499971596,0.17938906506726315,0.10434605780201167,0.4040170723144847,0.33816911405293926,0.07827887364957498,0.19269759667867747,0.03756119760725651,0.26303828788198214,0.17881188415627758,0.3793098909099806,0.05928141709543677,0.1570321564643704,-0.08818356894744639,0.1946952655747518,0.02745420833113066,4.375480139089464,0.260122285341029,-0.04124738778501591,0.6508774836786388,0.1588791847650497,0.5847423887933867,0.6939806803424498,0.47474141954414595,0.05161968354709501,0.04799107584522133,0.2805237924554662,0.08223868769479292,-0.03196999679840751,-0.46460872253372454,0.31720542304203203,-0.2255291888362887,0.2904536617801976,-0.09072114753782268,-0.14047865363409695,-0.004233546001076505
2020-06-21,0.061292727161935456,-0.04983412409325494,0.3765206490053026,0.5708216343132366,0.2955082306602548,0.23864943085914936,0.348973912403467,0.4127286246303581,0.2594052394376001,0.22025794080140448,0.11362364010609705,0.15128479199375322,0.4338810985754118,0.30825758838972694,-0.021739724612470646,0.013302328922234263,-0.0722774992009767,0.26772961828308217,0.2142683172403994,0.26652379727366027,0.06341777386445235,0.3119726356356982,-0.09817964184809513,0.10776825763734665,0.07586607651444366,0.21785691449111821,0.3026046489794134,-0.13098530951593057,0.18860151296304695,0.2239469670558254,0.48481774368666963,0.6704252393958119,0.3649377319359455,0.06449741958128064,0.233972200150522,0.24400265217681705,0.04003521237381191,0.41376159122485046,-0.0900968999534677,0.3584898771611056,-0.7500186508437086,0.2552379506870781,-0.18058675635852106,-0.25151406812786936,-0.035277622750776505
2020-06-28,0.1978523595111552,-0.485768483277222,0.3508210965081755,0.5944342201789095,0.3778925045697772,0.2799247564783829,0.3138373278524371,0.3155533874868146,0.23649235399728052,0.1365823115331839,0.23750411599270382,0.13227495311121373,0.21190554116794758,0.19991168197280995,0.14950227900651303,0.14857171217297083,-0.14275608010037066,0.09716079663139965,0.1867803003137949,0.3668521534628715,0.05685456175747827,0.19594993378493175,-0.08688516996174789,0.20369793936457814,0.14034926458986963,0.21129370238414413,0.3193671014744668,-0.2822624089725627,0.6072191090633847,0.30035380891211627,-0.4700861602020008,0.45937189975829495,0.39800503704052037,-0.0479019468607218,0.048970803689401876,0.23221084551053384,-0.00012024016012457395,-0.2670523203699373,-0.13024517576638406,0.24297891220110923,-0.3802804851634063,0.3177533361904281,-0.5285641085437836,0.3534139674049066,-0.002620121704469014
2020-07-05,0.0981629332666416,-0.1229240045711828,0.3262401702356823,0.34396627413935077,0.2837043757849611,0.13120737330903331,0.3207058567308949,0.4379915563593273,0.12648020460029885,0.19670353783000705,0.2506752990737193,0.20827780665029882,0.24564065615038677,0.2592869503579842,-0.09749444655103057,0.058263510724695156,0.5313751667296751,0.27472569640120303,0.19363634605313385,0.36875492647068997,0.11797545682898614,0.22567833071304078,0.014348676281787487,0.19130624454853473,0.1788277113685628,0.20397759627064582,0.35857101099586197,-0.02959196268748565,0.4659084806949991,0.35308175234588535,0.11181145828632433,0.5226733608587497,0.3519106176085587,0.07801707554892312,-0.0845559562832019,0.19416060333957263,0.02975557256717698,-0.171763547436242,-0.17777273742718025,0.19929516191673669,-0.2928505301301678,0.3481775580597768,-0.16573443544683242,0.23864103641756396,-0.0627267628006849
2020-07-12,0.07549420506537041,-0.1546289539668635,0.2993820371845186,0.4162656673505398,0.2962001001911525,0.09891714820217556,0.4163151389691824,0.5089260632993216,0.219088860724431,0.150650737862144,0.3490584354619837,0.1910136707637533,0.4346980311650346,0.39331733955030534,0.06264342297536629,-0.06464006605056571,0.19456712560510292,0.33486401764761764,0.28809450425721783,0.386959773538051,0.09135091809482665,0.34256678620738557,0.11907424164701341,0.13127657683770488,-0.02334839197653915,0.19590766749052735,0.3633633184872047,-0.12753035616452513,0.46666993121576184,0.24889899933669035,0.21765013332030314,0.5226634822690341,0.4469781984594028,0.05331316309463352,0.03748706994925444,0.2874496250877061,0.17577865801722448,0.22234092455868337,-0.09173550580730572,0.264478509007088,-0.45174334864486987,0.35489699281056186,-0.019151765423723877,0.20026575814211656,-0.03884058990751571
2020-07-19,-0.03553334056531954,-0.29094823197142405,0.2834675656235297,0.488048012742786,0.3486483779199845,0.1443935495775155,0.30216122599269424,0.4044283379679423,0.1347954827156106,0.22714020832407877,0.1395638444859495,0.10797348833334164,0.20312690442458203,0.4171309962641785,0.04841097985170295,0.1154830293815654,-0.177061963935933,0.1993122687538622,0.2567177505840532,0.21234362318142397,0.08526063795220074,0.16383311855677318,0.06051575526632691,0.1536925023373512,-0.14022145325056057,0.18708377197664428,0.2453316844152318,-0.07684376398592052,0.4453572766013716,0.08487349977097747,0.5015822743352363,0.5739621275105042,0.33457439347973894,0.09783524828604362,0.26965990092918224,0.24393667585683998,0.13102275327727808,-0.03307458207451974,-0.16388742755163266,0.3016692377429,-0.541487274499918,0.4165259321415262,-0.25289888999091303,-0.025064345675270605,0.0010273709876584824
2020-07-26,-0.008472612564780935,-0.24718056327207938,0.21295788302851593,0.5318156814421306,0.3558003019195195,0.08670219428937775,0.3435810860803943,0.2176966200550292,0.014856961682854664,0.18366034464244896,0.3479725172301018,0.20809409358381759,0.3344989961612135,0.3346200182436019,0.14883356306008322,0.16441173689492894,0.3624521782188679,0.22737816376265974,0.2177325578066749,0.04861463134821742,0.13886122756778407,0.08304861671443264,-0.017373598526873923,0.07952431501573054,0.011733854960217283,0.17750545997069578,0.36718424775208325,0.22127428261411675,0.3025559125145363,0.03642185872150394,0.2465771667969423,0.7070735551227925,0.28509553251726727,0.04467496809580185,0.020505058996069803,0.17403114997292635,0.06419977857109993,-0.013006776433041711,-0.01598129654932512,0.22224983026802514,-0.5542053570138887,0.3971183174792787,-0.4263650571019779,-0.20875578933806338,-0.0936869500368771
2020-08-02,-0.15456578039680213,-0.04398332867474597,0.2406870508982868,0.6991851513464598,0.2686504974458632,-0.05766298738618669,0.45969394654983375,0.34204099945073096,0.1701484569511802,0.10311654283314908,0.05971996509856892,0.012091004114310522,-0.05744616330177177,0.26927243437820625,-0.19256800882289848,-0.06349249510201238,0.3684239547571324,0.03198662717217715,0.030326720790350592,-0.21728451186068032,-0.11726862070527133,0.16166358488298727,0.00974141596017919,0.046633033040057725,-0.2502600459280613,0.1671729421227539,0.3071833552860985,-0.25981631523682225,0.2787487465299412,-0.07927117478426426,-0.23100138048137575,0.4328906637905785,0.14959987171531886,0.00039042688077639554,0.2632842536952502,0.13854456139047944,-0.10092987046054347,0.025218645389807115,-0.31953964090271647,0.11851638365496786,-0.37163420873733877,0.17786624867663736,-0.48181218601805176,0.17327245787287637,-0.2557883910801402
2020-08-09,0.1863227205316167,-0.08966557591162916,0.37981029350852014,0.7038356125594496,0.3494699332516702,0.289053578638248,0.3316558379682166,0.2546285985631216,0.213722058429624,0.11651041656420924,-0.12017361874245003,0.13592560862747094,0.5715680124862694,0.33259240286809577,-0.10234030998413379,0.1936856268549465,0.06213215089974211,0.29504342764212366,0.2428825417025835,0.20013957305701036,0.0959366398611583,0.32431077078333503,0.15763276532456016,0.09828677685228948,-0.09779179503571234,0.15608707748503337,0.4523756003246793,-0.09988030301994533,0.5398085606486629,0.015003476235841529,0.2251587843112799,0.5905934820081478,0.20839275058865825,0.019847679824728015,0.15800550698110527,0.20755603466452532,0.14664378816912604,0.3156209751421639,0.1865883117602105,0.2127735895074161,0.07301894713098633,0.43231403218576236,-0.044583617977118184,-0.04395227268156221,0.029552404727222648
2020-08-16,-0.3571751906447189,-0.005888737951433853,0.19982348349080192,0.39923659548635326,0.23443028409361455,0.14345725651797725,0.17512411971139974,0.2615696383643713,0.14722885243116446,0.1018869057725289,0.1673499237476963,0.17484091763755982,0.280852715189408,0.19108909760484094,-0.45539500317885384,0.0606568436588657,0.36440432412986956,0.2002447022223186,0.1594780796549995,0.13908837787192097,0.1004617945090911,0.08930959167672858,0.13306986290620548,-0.02646099464576901,-0.18312168271751306,0.14425228402443802,0.3583528900482089,-0.00010921889383608274,0.1876900969259565,-0.28009867601543115,0.09305108046870592,0.6584409302039944,0.15267364042343834,-0.0018234346004768476,-0.06456829315551493,0.11562390329216354,0.09799502158581364,0.06333159641169361,0.0033525542430177246,0.07573797049201092,-0.18330911633403169,0.20588617930397612,-0.16372899289827103,-0.2099377459694165,-0.09049597337360504
2020-08-23,-0.09094528199720742,0.1463589774420626,0.30363383161453417,0.4690028123082275,0.19962669382922282,-0.19241282069776178,0.20634628889011175,0.11984844291450258,0.1180259108609425,0.08049093710399013,-0.10931253910395133,0.14805224479317847,0.23062729014646255,0.22247176754627596,-0.21333739457801348,0.15032680578356983,-0.01934978068462012,0.19271783493484573,0.13390936253410413,0.12057648980163638,0.10884859272462855,0.10935803031755142,0.048515909801434276,0.004729309892624656,-0.10869075920756543,0.1316718305447564,0.4058247705170439,-0.22720079726976916,0.20933871581298025,-0.1360144791203035,0.3664496054385804,0.44435267810835244,0.12086253748912856,0.00227924401457269,-0.0575051573374572,0.09614149086734969,0.07120869219794557,0.1929795692468952,-0.05026453977069334,0.0442393595466859,-0.2650538586643325,0.12770844333848164,-0.6696821043109331,0.4430268365131589,-0.22659772044966164
2020-08-30,-0.12398067474424357,-0.5156859180822848,0.15635775466098822,0.5153174817963815,0.07846853884340854,-0.3205973572676917,0.19302479268771977,0.2605171315171071,0.2378023957116926,0.04026026054439358,-0.0078618467614322,0.023732377273341765,0.3419859092079345,0.1979769707457586,-0.06114445230283172,-0.14130263975565382,-0.1330830825356082,0.19930785079852198,0.06075230414594168,0.13666887880553835,-0.03167775841406284,-0.00278207675143749,-0.013711012739756168,0.1707806069863671,-0.028183123076652716,0.11835033434236442,0.36292782497244547,-0.15161486120500323,0.6753444861727576,-0.3960387474897389,0.21541212674251886,0.5528567388654788,0.12677169074136474,-0.0182429928101695,-0.3220327382849657,0.02299456659073984,0.05624090846990315,0.1061713887293565,-0.15018467305178573,0.061670478456940625,-0.3515609021284196,-0.11033270811013063,-0.2626504194193795,-0.530275179433886,-0.01830089648076827
2020-09-06,0.1363809534907534,-0.20432033519901216,0.2438209109150402,0.4339108056890999,0.17016452434175244,0.1336857657221775,0.22477751116765843,0.2714949590865019,0.1507551971374741,0.05311262335024258,-0.12055216259373136,0.10521205346467744,0.3502019986216651,0.10901884502128523,-0.03437927533393248,-0.04804063210985143,0.23610194968829523,0.18327545321358896,0.21848795519667386,0.20449012629631858,0.1405457349491983,0.13529325424402439,0.033795613290137805,0.11865083745681693,-0.24966757190175004,-4.158386360250306,0.4278392120928731,-0.1170726419817858,0.30939537920902005,-0.03679008445818299,0.5714180862399156,0.6184821629705652,0.1306237034913731,0.0065038730359820995,0.1893399665242126,0.09376447931901977,0.13193764595446522,0.26297994373624034,0.023037736904146566,0.09640382507501721,-0.3811219062157405,-0.03320126303978865,-0.40556545634388685,0.36605158162003937,0.128203767837324
2020-09-13,-0.2011767386713208,-0.14093625352892047,0.12231122936149674,0.10511102887161972,0.07449080308161626,0.0405639538467093,0.19588126823658047,0.10977414381323225,0.04946734663672103,0.04735115232007825,0.01035911484271912,-0.028301326319225772,0.39531584030371025,0.05382500678438529,-0.410813684674856,-0.08605783180364623,0.12451882386182156,0.10620239480571048,0.0778992196575441,0.1332483201788328,0.12139965445681344,0.07049853377033966,0.06999500055325836,0.030713854425764353,-0.1159535204427451,0.08950921689198577,0.35847816064622595,0.14981429813892522,0.3175048398517757,-0.17817709277307414,-0.34271861164483886,0.35784471623676195,0.25304052510583475,0.011486961512086502,0.09074219773252334,0.10462261003333406,0.08652842005789552,0.15081695559412456,-0.08914356699528092,0.06714924450243753,-0.05102000322199629,-0.16278674903900292,-0.5397772170374218,0.22663699504851254,-0.07022987577962603
2020-09-20,-0.03180884650300975,-0.294182633499684,0.07791976445329851,0.42970392383608136,0.17429824920161963,-0.10284016060678924,0.27026243978513076,0.19434571454168648,0.14518958135595383,0.06655271990342371,-0.3248572018188214,-0.018483574670091762,0.30147787634795087,0.09541361891265154,-0.21881765545120535,0.1254506145627987,0.13758879591488604,0.07320125355033369,0.10865302695362278,0.1276824103714116,0.16432209929456842,-0.026921989088537934,0.07858413323906532,-0.11886966137459254,-0.12221086374314538,0.07400581650099447,0.40481345965693816,0.30636580895196497,0.3359367009253478,-0.34507308552678406,0.4033242157655885,0.5376502430245123,0.0497735031132267,-0.04454048925239373,0.006037984949856856,0.12136334274664229,0.042718040187244455,0.0663206837161825,-0.16573974791705837,0.06611612478500284,-0.10521600877373238,-0.16020222569846343,-0.5427768418267256,0.5024974023686068,0.07845226161286334
2020-09-27,0.07714168566484281,-0.11751022966972657,0.2081022403739996,0.5281755984390295,0.20043449248111722,-0.398060500944732,0.1713581131538633,0.0994864840238967,0.08299185732797687,0.0035137806105880465,-0.40143246985587533,-0.0053487188847722855,0.1038674185754016,0.15412967533322108,-0.24886695680697724,-0.11224760969349079,-0.1415724827544893,0.049647306299348326,0.07918358683704829,0.21343220804955054,0.021523998315071236,0.07994777690855548,-0.04096595418845839,-0.11423977148667896,-0.10900958932300542,0.05779320571484048,0.4020238692029241,0.019695823952547098,0.24347698227574988,-0.8312893255586733,-0.06357312619655842,0.4979071348281643,0.054446385361287764,0.022943122200149713,-0.017253915560058175,0.00017776594606333518,-0.014897508784808888,0.04987338654511175,-0.057491865026019884,0.0595918684447132,-0.18842143264693068,-0.06802571488783293,-0.16926745901004558,-0.3875475440855496,-0.2062164246849183
2020-10-04,-0.10829115599366945,-0.47871767236861107,0.009498590200953227,0.19479125679311915,0.09915872254073976,0.019033195549210458,0.3580351471763312,0.13030728664198188,0.04385602166751967,-0.04067943649778849,-0.16793778317844676,-0.008232332977509582,0.07798975421081034,0.16221940407730218,-0.3936158575611808,-0.009522273488121957,0.25359713359069236,0.05712718596217092,0.08261761572435544,0.17699405567136628,-0.1353368604986298,0.038938651868158924,-0.08528274529056512,-0.1467198017099176,-0.20996570472379306,0.04088163225350394,0.2985824221952549,0.11614193540941908,0.24598349467151515,-1.2313998926024174,-0.19632214178085805,0.4934499571581976,0.13346120449506893,0.1758373458836604,-0.13237928959290235,0.10705054630035304,0.0010375104796636059,0.31824111723674653,-0.48117105410627037,0.029435068233355732,-0.7300512643050334,-0.24175942700269548,-0.3942427793198604,0.11847401868518759,-0.17512514487383157
2020-10-11,-0.17314284555431625,0.02483474809043207,0.08482074527222005,0.39171996065591896,0.1953779500804651,-0.10496023524905373,0.19768051923277108,0.26946082384047143,0.026256012100586812,-0.018875237028505243,-0.07094266942427385,-0.013192621851116026,0.1426758092291558,0.22069249960318027,-0.8310685078315467,0.1671553032240456,0.021942285657977845,0.18233596781283756,0.04468481124600965,0.3717784238192636,-0.11726455562455351,0.041303967713829604,0.04429171947239441,0.00033686853135117545,-0.2832852788770208,4.39842491576268,0.13135622663372493,0.014612629161991908,0.181651229489189,0.38909126814769035,0.6842143942072672,0.5698019087272952,0.13199513572803356,0.09869105914070753,0.1944515373317346,0.025735927204143305,0.1054067317529852,-0.12934862556532378,-0.49252752321464977,0.1293961442170235,-0.5042083697646236,0.03829057696792937,-0.22804010290980825,-0.2845137781148339,-0.23179132652706214
2020-10-18,-0.1759110664702801,-0.28083488969291714,-0.012960317412359146,0.45452111736035583,0.062264343753730245,-0.001866078322433573,0.2012670433756094,0.30185055765006386,-0.10357085692609225,-0.11164196847108965,-0.2565932367599699,0.23129603861213344,0.1348809274006335,0.18631307662002428,-0.5831383012954117,-0.02142660643415084,0.3678713857285638,0.0956883962772439,0.01971773117440545,0.23515251978651008,-0.18205697871137616,-0.08944642316479001,-0.09658301007186676,0.030843033585949087,-0.3431946599327764,0.005010420091473122,0.07391713873365191,-0.30193368375600915,0.23437717329588903,-0.13607318115771871,-0.2085949657939441,0.5267307882484156,0.12602351297018455,0.04960541694780307,-0.10418220380655852,0.03835008321642075,-0.04156943894140941,0.026078137794996792,-0.48704043858885093,0.11112373676509435,-0.5754694271691876,-0.12216666881227889,-0.4326085946257425,-0.49159888638615135,-0.3210154699512753
2020-10-25,-0.10892995683770135,-0.21966427744128847,-0.004758086247163895,0.2741371734222824,0.15536164167962507,-0.3866200632013692,0.24452528373276206,0.21203295757223817,-0.16010030912690887,-0.10162838515040473,-0.06144358999864652,-0.07853689393634866,-0.37547209097532086,0.15937384824655787,-0.3295094638170677,0.547227514808168,0.1381672170128021,-0.022069561923443892,-0.026907091351104917,-0.20063406201925638,-0.3129003439379847,-0.007736979984527714,-0.0971786358752853,-0.08004743474439557,-0.40298559938432144,-0.01392366250795174,-0.056420143620750984,-0.6615233194781576,0.22780451459888207,-0.007833609943244557,-0.44615149104477636,0.28409594227747004,0.09244923186594889,0.04468791176397158,-0.27664571394595505,-0.011713674202511015,-0.12412344564544053,-0.3583157182988934,-0.4873910187834012,-0.02354460912007017,-1.1232584914049966,-0.2536063498237717,-0.8932020723288727,0.39764096135033533,-0.25621683453639843
2020-11-01,-0.2669522238970643,-0.27925876191984944,-0.00070409605367594,0.21004454543580753,0.16328162660424805,0.035124945571051835,0.0800587989158359,0.23504782803259427,-0.4244536623461137,-0.07866151556396339,-0.20265044033519297,-0.02151903271127331,-0.3568118914356333,-0.06526395810361585,-0.5513852072769225,0.7041243972752711,-0.027724791681095873,-0.06444323933880369,-0.11151452398528061,-0.030002649845154217,-0.21819849543405212,-0.03901546576295356,-0.45963858282892645,-0.09067771857009621,-0.6917148941818887,-0.03350610852318692,-0.0910543275332154,-0.5038716742404814,0.025602947008426913,-0.183409382531863,0.021086218718036065,0.24652532028191398,-0.04431540157881475,0.05678214311495822,-0.4301474505367171,0.03495326532345455,-0.1793819632871605,-0.4864304062336715,-0.562495238879618,-0.03327493473726406,-1.0713657492522874,-0.36956321790194036,-0.849781109483152,-0.21756028193869836,-0.651638055911417
2020-11-08,-0.004599528771957573,-0.15865630099446149,0.0809702210894554,0.2202931169482114,0.2631606200518797,0.12409186886635126,-0.08778700823343266,0.3221304308552937,-0.2887153327672034,-0.10854766875864508,0.019387675114829417,-0.02405347256099022,-0.1277457848075687,0.06187272555388157,-0.2304697416379904,0.26057071420150324,-0.010036751121763832,0.005993638867147322,0.09372231941488218,0.2627009388222361,0.13667236297160512,0.06449288754054949,-0.13457921618757807,-0.08909571230973201,-0.5197085008637239,-0.053720385183090524,0.16051764175166428,-0.14574486868072922,0.07839413717274635,0.203684095662523,-0.40675597474257374,0.21734733041575893,0.2683018817580689,0.051993195909543655,0.0725375913733246,0.13841048997686967,-0.03939972269310976,-0.07229320710904785,-0.34652462827125996,0.11777569075338201,-1.019954370439462,-0.1215528155722514,-0.5701211283201864,0.2014720089912463,-0.07960732130446102
2020-11-15,-0.056749766802408175,0.4754730223615926,0.0053580467792668784,0.4632571655651745,0.180108890159965,-0.21630923329795015,0.03901876858963593,0.1693771341464494,-0.2605884804054357,-0.22438264259884644,-0.3195945255516466,-0.05106831977801107,-0.23084533265865392,0.11217439223726267,-0.19462034579079246,0.16089987929683325,0.6152717349696033,0.003300191641325334,-0.053144155146779504,-0.18464432310466794,-0.045367892352092376,-0.19005639130348229,-0.15780111221672044,-0.18477995986928697,-0.6946849343572783,-0.07454613884938688,0.02101251174312413,-0.39798416250443935,-0.015107984601427482,0.8822931474891074,-0.7105403584888772,0.3074046188413537,0.25447555261658206,0.000612029976535311,-0.7378019552954864,0.07269082649907777,-0.10040401864848736,-0.3500318282068555,-0.2321361838990219,0.018988395617374643,-1.1627338306361383,-0.11459816660788746,-0.5802186168116181,-0.5408500958316824,-0.5427379389467024
2020-11-22,-0.5709392477897586,0.30823789162079507,0.03872741689581449,0.14030998477172307,0.1386820414988117,-0.29217849158205045,0.08905932613748924,0.25435506617293413,-0.28200553093278025,-0.30972036103069644,-0.18793487943826026,-0.04146686056552262,-0.19409814769213707,0.0003732802416491765,-0.4085518010428677,-0.07737422363140567,0.17556977301122112,-0.056013149298739684,-0.10053669207738469,0.002436847862047564,-0.18011362818644017,-0.19831969727747278,-0.2225312060870488,-0.1846844972086661,-0.6003570391270747,-0.09596318937673143,0.06764523871968287,-0.6271494436849823,-0.05537782308732808,0.06155159836078017,-0.4332504219680757,0.45861887732246753,0.1970715406911756,0.025254578251868054,-0.20492245893848038,0.003385952332262576,-0.1580726152491927,-0.18962290276690563,-0.473187376848637,0.23928787312755606,-0.8518873709915655,-0.22178210997940484,-0.17189434077467958,-1.011225775677731,-0.43175419829799244
2020-11-29,-0.3740948210742676,-0.2671284302269017,-0.09243553883901967,0.25009253850465196,0.11260756415536566,-0.20576057095452516,-0.05090502147079601,0.10233271257151522,-0.2829697529755739,-0.28866267922365196,-0.3184653292336601,0.005268203947039751,-0.0315135950623624,0.0553475974795834,-0.3360403471575517,0.06911846689529044,-0.34691047430084065,-0.10762864455426513,-0.10297335550814868,-0.02071656244505693,-0.20857198595149562,-0.08884191930330498,-0.18545652967412085,-0.20667122110686087,-0.6380052502258353,-0.11794991327492621,0.08302842976039404,-0.5410270782556066,0.223705200288852,0.1394545675706873,-0.0473516327988337,0.31081928633052014,0.10609194530603006,-0.027545380387302032,-0.4405499502458734,-0.031179553772791913,-0.18519300923688142,0.26893551099944624,-0.11573091432736593,0.2718878260826747,-1.1359333463884291,-0.194267983710672,-0.800142911254766,-0.5358916888872014,-0.45758145537345385
2020-12-06,-0.20557258561281122,0.15016469844756264,-0.029889859882693326,0.4328968574736032,0.1478082261486775,-0.08332275403727296,-0.030148898308459682,0.23188766525599158,-0.08408395047008232,-0.20557654390564428,-0.23943564392162564,0.02565484106299243,0.0769373050086064,0.02402573147615117,-0.20475428760438907,-0.05513656483869367,-0.6312773808344825,0.027172824872168544,-0.045463649135865314,-0.016592610556048992,-0.0619766073835204,-0.1689817900406454,-0.27564273837212605,-0.09009141994539549,-0.5664685094370188,-0.14048291457617923,0.14338308826490875,-0.3740815014959593,0.21684701546751484,0.017031873161332367,-0.3176161244943758,0.45903465758861817,0.33095402612927094,-0.03386212111789577,-0.1755538380873376,0.06154604142619524,-0.07514385520085787,-0.18804602123780567,-0.2818370328819104,0.15664804707353364,-0.6630642306367784,-0.15439517276776948,-0.6329101657883895,-0.14599864836148146,-0.31970486280590027
2020-12-13,-0.34445923332672423,-0.2597025825304171,-0.09256099825230679,0.39737133415150394,0.11034216027761312,0.11386487318377814,-0.09514648258494196,0.06659298923805546,-0.2751305138980036,-0.30829436479097216,-0.019335691016437284,0.05676654566602268,-0.18247486139641333,-0.11540337896446795,-0.47912354807408697,-0.39626320930055137,-0.2645338778790509,-0.0911921871209489,-0.1934290574499138,-0.16030724571324884,-0.25830316084634886,-0.25799459002123415,-0.2841737952668786,-0.26516245943281325,-0.542136266379726,-0.16353774676497101,7.06813314432786e-05,-0.43145289672627385,-0.08705326216905318,-0.22916651034166957,-0.114278937375627,0.3550226245594459,0.09649107321404715,-0.1964333339044404,-0.3186922296467416,-0.07676738726283672,-0.18344935871569268,-0.17896807836021233,-0.37972203498207646,-0.03337723740769194,-0.8836038582042889,-0.36231685920503987,-0.7480416048181646,0.2223942246838453,-0.34178055540730456
