,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2019-09-15,9.416772351361278,0.5949717082778639,0.6671270139163515,0.016808882393698644,0.35743642334740927,1.1066330891299792,-0.17215205415474333
2019-09-22,10.070675662874926,1.7230126739848437,1.0590921888267766,0.9136773318764088,0.6399779205217424,0.9999078143688037,0.06968530316325182
2019-09-29,9.193347013966969,-0.4986717586337821,0.6584408305674835,0.611550596234479,-0.042151100401209285,0.7689905186120358,0.056174138769968344
2019-10-06,9.171298820876197,0.1942756459766211,0.5464337235205091,-0.08919417964381679,-0.9596000400683795,0.6244083336360216,-0.23620121403225153
2019-10-13,9.932077377308937,0.5798790140276988,0.9382936160910875,0.49150506819024165,-0.5197474192723682,1.5093615581981135,-1.5594306406073433
2019-10-20,10.910687245572637,0.49129645974071784,0.7828055698651968,-0.0049525540274196304,-0.23684297390416803,0.3003198725978456,0.25766109723387925
2019-10-27,10.594750210146147,0.14465788078516667,0.9751216942625479,0.16885363734254408,0.1528843820052185,1.4517690145813664,-0.1353808908282401
2019-11-03,10.936736034249055,1.995260522070848,1.3770516810211086,-0.06606782148894143,0.3529572863947087,1.727379481583856,0.19084884980805222
2019-11-10,10.494835687008381,0.0036627674931107384,0.21749227938548785,0.7904904391135654,-0.6342230296645539,-0.29151423667535076,0.3503890764960829
2019-11-17,12.794624554752053,1.2714035386266735,1.0100458130207672,0.6434340799534262,0.359335736082531,1.2976634007138208,0.5888634204598184
2019-11-24,11.941222816543021,0.6027889745365724,0.14262520325687103,-0.07577639387248468,0.1946626933354946,0.28663365570286536,0.45606120441171744
2019-12-01,11.980939446267604,-0.2524722540599454,0.544044832965547,0.2100812917317351,-1.3407108632585134,-0.859055549220942,-0.18703252519490818
2019-12-08,11.370693825734117,0.538266935513282,0.5311644714152886,0.2255356734704039,-0.21305127480903735,0.45799474936035306,-0.2680929110201098
2019-12-15,12.983209509923489,0.738204106564106,0.3409359138746254,-0.12172286406407078,-0.13731851571076265,0.3915650067212801,0.059952645179122195
2019-12-22,13.184180813870395,0.7331798782819606,0.5002440500276508,-0.19349683827046554,-0.040429885934522417,2.909202288444228,-1.1583963558313701
2019-12-29,14.225247684316933,0.947617041789566,0.20789388386547414,0.6132449772688789,0.19982731817449928,1.5008426750853248,0.6336475771334209
2020-01-05,12.81513467894684,2.2560720372275243,0.76942417474069,0.4477464193237973,0.12515705205103939,0.4617195388244611,0.2693216639841592
2020-01-12,13.588966888271425,0.6405948008943295,0.15026232977784765,0.05428978741961075,0.056003427915821816,0.9685297543122023,-0.12506206804219272
2020-01-19,14.364484210112474,0.496487369531721,0.39008004861341333,0.32025332129565603,-0.25877252640617593,0.3567744068282765,0.09526103990210529
2020-01-26,13.987698159217466,0.6541023702379075,0.14623395540948556,0.5720378326918035,-0.6878824497005233,0.14463849909594026,0.2600737108046208
2020-02-02,14.076570990278714,0.5713172517148651,0.35785277502924306,0.1532261688199663,-0.08572553667581354,0.3629790319721814,0.1311545876315831
2020-02-09,13.876816236013124,1.2790040521116879,0.19858387769801253,-0.8106052527282311,0.5988440203713954,0.710452630847581,1.818733821593355
2020-02-16,14.56752472174121,1.2953552919076583,0.6106308114861293,0.2999254840730866,0.8373730885141495,0.6695914525071699,0.5065456942198986
2020-02-23,14.5398280160641,1.0828887551485438,0.7441004809984822,-0.516233623101019,0.43328772125106496,0.9239212276405164,1.1854683320993702
2020-03-01,14.18150126353677,1.4870606505707025,0.7300932987771013,0.491617311032805,0.5621744954425884,0.6910838335787878,0.3601752011067681
2020-03-08,13.078428428734627,1.8915924300286187,-0.7005040100093836,-0.3887248836881321,-1.7120037124542757,0.6681178633758076,0.23215311661402654
2020-03-15,10.866920008171558,3.1462808903047312,-2.6945482253946915,0.6370041750726689,-1.5680797565157407,0.23102331337502136,0.5628760039222797
2020-03-22,9.116827801007613,4.93952598307822,-4.638686454624937,-0.34606170235132405,-2.8014976687260638,0.7661883361563459,0.9681128125213027
2020-03-29,10.114938856194751,6.026175727520424,-6.90918052573801,-1.08085922353437,-2.2776014005996195,0.7758723173098133,2.1833321161510857
2020-04-05,13.074093210885009,4.30359015303863,-5.239036813347655,0.9673286400234065,-2.905178867802576,0.9734935743659034,0.25212139289282043
2020-04-12,12.845022491214818,5.062789684604755,-6.065159801917431,-2.4110254572973018,-0.4184040715615092,1.612447019604366,0.49850892733578467
2020-04-19,13.530790459286953,3.006884996336637,-3.512242327821729,-2.6123724039924108,0.8349621051758329,3.621233916735058,0.02212052320071964
2020-04-26,12.602312546644479,3.636934389391102,-4.778404474834858,-1.6092435075020333,-0.1283168013048799,2.2252984351375207,0.7713560371181999
2020-05-03,10.87811638828019,3.6063458805791586,-4.566118954680042,-3.421835790693386,-0.6873684067560384,0.06974694420031066,0.4137493771724311
2020-05-10,14.144142973419347,1.9674260316626633,-3.171570295696092,-1.126806795999234,1.3571446091403176,2.0972414996005595,-0.08294407598790711
2020-05-17,13.527053357700238,3.214321224845218,-1.6419909288234769,-0.5535141041370701,1.555673708093168,0.5795662876050537,1.218647008379328
2020-05-24,12.704102712026494,2.1587617304488034,-3.2041851512663633,0.2600641006255058,2.0023160942799434,0.3498373114088969,0.19523869752262582
2020-05-31,12.603368204546484,3.003412743436268,-2.1827356056213985,0.23539410428895335,1.245574193769243,0.5301205201554156,0.36969890462932664
2020-06-07,13.093270587764755,2.2678383299402203,-1.3935544490150569,-0.7448767846200401,2.541824119903775,1.5889080388503076,1.4439566366635435
2020-06-14,13.038454400900832,0.975924556434162,-1.9476374057104362,0.12145085172016751,1.36045730171114,-1.0832490608866479,1.6255718002835795
2020-06-21,13.278270742417781,2.4759376836038722,-1.2230866375167662,-0.051058985853875805,2.0624663669003014,2.5979317571055573,0.1465423939698042
2020-06-28,12.088674155994273,2.24943558422266,-3.210794776196235,0.5096465052173451,2.4866145050745514,-0.24189232550017856,0.679919502931017
2020-07-05,12.227524566647778,2.357142558805478,-2.5589140057418276,-0.22878852381015388,3.203773097935649,-0.5634123825341723,0.08696816400514999
2020-07-12,12.890789176333712,2.1266220317897795,-2.2880398149590064,-0.31878049918956264,0.8304531595444424,-1.9107729379751062,-0.5110837628856038
2020-07-19,11.740420477566486,1.4599735874787374,-1.5925535638380068,0.2828385364481324,2.085308784529077,-1.9874130718884804,-0.5619010857115697
2020-07-26,11.443835692409872,0.9510034802817441,-2.0662932364592947,0.09410502608837022,1.316694103293172,-0.6257641510338694,-0.4424259706822157
2020-08-02,10.20644223888191,2.631944291616919,-1.2031282020325367,-0.11381492959747291,1.6919793523664144,0.327204645052165,-0.8890117343738837
2020-08-09,12.079776370775697,1.6911782852019615,-1.195351377360626,-0.00919544084443917,2.3671098332499,-0.42554180642187145,-0.5960863793467077
2020-08-16,10.603011055080414,0.3698529554690695,-0.9761364309053127,-0.8531231413211839,2.3972162169442677,0.40109358378839355,-0.60526709705094
2020-08-23,10.14047221978289,0.6095097955835443,-1.220612229114925,0.11449599461045676,2.874507302491059,-0.7789074835378108,-0.4416480915021399
2020-08-30,9.670093770846192,2.2509223113138086,-1.139256875170227,-0.9052107649101739,1.5638830682067897,-0.294093219042173,-0.8393576313992879
2020-09-06,10.315313297231297,1.5810034634076813,-1.5455916908859315,-0.2696209452871166,0.8970833326911876,-0.043276608083974,-1.9492837492288695
2020-09-13,9.483686897137595,2.595922470013616,-0.7510115459821504,-0.462273305834492,1.6555501594192736,-0.1702267499755959,-0.46060345018828325
2020-09-20,9.0924217027902,-0.6065854688315566,-0.8677223817592808,-0.7558109128769208,0.8037915649717354,-0.9666433041464555,-1.0972768200988998
2020-09-27,7.962111889106494,0.03773173714619244,-0.967540920318589,0.35388141539890255,1.6550517442413306,-0.7274633805107532,-0.9446035655241855
2020-10-04,7.630346658780088,0.22177373337208958,-1.7977897580108437,0.27140164539329137,1.080578540736585,-0.9532190234680731,-1.2039139619982195
2020-10-11,7.933491580811535,0.4631567514184575,-2.4431450443393294,-0.16777283401478083,1.4579442081155938,-2.7188680045062834,0.0478195525494449
2020-10-18,6.611158766206409,0.22293932817856987,-2.4709928961373513,0.3169591482256584,1.2650535547608233,-2.606915601213033,-1.6617545285109683
2020-10-25,5.518923256056645,0.9503412378312832,-2.637496400567548,-0.0580795048934024,1.9284641002026308,-1.546889762706018,-1.4340640662388027
2020-11-01,4.770751620878752,-0.9217765890273029,-4.006822155084472,1.3180840621059602,-0.650255208628135,-3.7870115523661303,-1.4809467836553687
2020-11-08,6.352454094767116,0.9279133613133672,-2.1663692276726114,-0.9977810391981847,1.7530387886049266,0.013982327594714742,-1.8309277722265005
2020-11-15,4.3156159385363955,0.04547071638688606,-2.916251945156462,-0.8973521713056754,1.079296496791393,-1.1354903047680507,-1.9077613543793404
2020-11-22,4.018066765406513,0.6830977817217367,-2.1153481058016723,-0.25395620341027386,1.3461211094612435,-0.04638648291384484,-1.785026477685541
2020-11-29,3.4875784445539577,0.6468161758183625,-2.1201512247376453,-0.3442023387774583,1.3101999229897034,-0.43129734461341845,-1.1744747299217335
2020-12-06,4.03833985807791,0.07052554803814859,-2.155890664734936,0.23473576995970916,1.1093687696438532,-2.0527366095131376,-1.0095313172089286
2020-12-13,1.8813197928876346,0.39471369164889,-2.554182407506664,-0.5355428089499833,1.663585162198457,-1.1068650704589709,-1.0669383068188558
2020-12-20,1.8807748701861804,0.24035513971326825,-2.6232741227140317,-0.09409992193640887,1.4919746649424246,-1.0163996099310262,-1.3868023769699322
2020-12-27,-0.5123702371491363,-0.03023741943686134,-1.9964130629247387,-0.10882593440715693,1.8609058777537006,-0.8046800876672808,-1.5614352288883884
2021-01-03,0.713241748125648,-1.5992211845270796,-2.719831078595758,-0.2126611148232082,0.9745560262078654,-0.5800246448866728,-1.0354653022554259
2021-01-10,-0.11225628011484515,0.2749415573310956,-2.315064390969758,0.04769131844178217,1.0567270681175636,-0.45430081837445996,-0.8164912554967187
2021-01-17,-1.5296989396843643,-0.4400918454448775,-2.3176935583350287,0.8377492116025016,0.7414862277282793,-1.0849126532293274,-2.5277258653398484
2021-01-24,-2.1185360227215027,-0.1415100155770002,-2.1354548716108686,-0.36759026524724997,1.9708855976884487,-0.43038734783238064,-1.337851648869019
2021-01-31,-2.0941881520293584,-0.36313553431513207,-1.779192187294523,0.5497551249203935,0.8521765425413949,-0.4882115378078176,-2.4249359010535962
2021-02-07,-2.9408340023631308,-0.550181866072058,-2.236610809471223,0.48446692296286453,0.9566985414026457,-0.6390552285349917,-2.6002186933948717
2021-02-14,-3.2420372925780305,-0.7663989491766185,-2.861341556429728,-0.1766459234837695,0.4922913391981471,-1.0435948951554053,-1.2884390220231674
2021-02-21,-4.26418262977779,-0.6306078799465404,-2.372357959647832,0.43982887737052373,0.8177353103410613,-0.5517733386598398,-0.5847075632662472
2021-02-28,-4.276364594687762,-0.9262733913484631,-1.8752868598732015,0.41913318511460196,0.9392050166492585,-0.7016208822577661,-0.549163553249733
2021-03-07,-4.137095125667661,-2.7869311153636356,-1.2190303822887762,0.8312537820192165,1.464118851033498,0.02302004159060451,-2.1244505678782435
2021-03-14,-1.4238864900146606,-2.9938608480125963,0.9364672869643267,-0.2447706154648706,2.5014615355882,0.3543675380901251,-0.9636526662776164
2021-03-21,-0.6290706758626758,-4.8445847846813175,3.2655340877263868,0.5587967475264923,3.164532226218213,-0.012934705267526506,-1.1115219510579049
2021-03-28,-1.283753955802375,-5.501171991138144,5.798516489533966,0.8245869478779906,3.2897941923656155,0.6600160167891839,-0.6767160342786527
2021-04-04,-3.5754308055661603,-3.2680471590631166,4.237870134313638,-0.9435441443169492,5.080531838244567,-0.20590183003950507,0.8613775739496664
2021-04-11,-7.057156388787189,-5.371496078349603,4.480016816207278,1.5493172206095394,1.4962791624788199,-1.4559903922770931,-0.640563879714114
2021-04-18,-4.063060851815837,-4.505317207025338,4.33996568793774,0.4570667425066259,1.7889407934382269,-0.4941656103357638,-0.8502138010179616
2021-04-25,-5.16303329182505,-4.3687774679737,3.436938532424056,1.4286972409792105,1.039503598884333,-1.8367163190950284,-1.2964909912291538
2021-05-02,-4.541281952010274,-4.536265264794692,2.7464802152531456,1.9781272701227173,1.0385603214148835,0.31832190166068686,-0.8355167094512701
2021-05-09,-7.669222887551181,-1.223999618186046,0.6873070906233633,0.289280786747445,-0.36831543874778166,0.21434457962483444,-0.5010790118014243
2021-05-16,-8.493372663210225,-2.841296983869692,-0.7280935077660146,0.08639092233430659,-0.6036198770951597,-0.13872649998009567,-0.47862908656175096
2021-05-23,-10.827499239219492,-2.173768348664765,-0.1258451148057214,0.2098145414753543,-2.229536719953511,-0.3231971075201334,-0.8367968052478395
2021-05-30,-9.876994123356283,-1.9278387166988076,-1.2053935489632481,-0.6902872890774558,-0.8618249307179373,1.153449749573912,-1.2131120409767788
2021-06-06,-11.148222262754233,-1.0343463380924727,-1.6868482221923973,0.6651856076377257,-1.206776406841565,0.7965856818526469,-1.886812876286115
2021-06-13,-12.184605245368749,-0.23772026432491972,-1.4778365975801986,0.5891849995624474,-0.2361100319461214,0.28358917440585457,-0.6360140604504289
2021-06-20,-13.428079180846211,-2.5591005930321034,-1.8348781077248515,0.14340540158646028,-1.1495773330934418,-0.5168957770309504,-0.779461064965801
2021-06-27,-12.990072236500804,-0.5195173763382093,-0.10204797830322086,-0.42238024064628443,-1.2434769277412048,0.603743761603592,-1.1449565910206474
2021-07-04,-13.765392458063198,-2.737372018987626,-0.7449832732776438,0.31532390627460155,-1.8432562359735094,0.039705787022851755,-0.573028649320452
2021-07-11,-14.660091797413576,-2.872101002906947,-0.862255152790822,0.6949437502115788,0.40090634062926744,0.5415578464868951,-0.1500494869624369
2021-07-18,-15.365333335190813,-1.8152057048124877,-1.129861825546161,0.5931871996175557,0.045099677355700335,1.3644923519672247,-0.35334295035031793
2021-07-25,-15.76280191831343,-1.3828746617645746,-0.7343016857561112,0.8267270055329595,0.311291573740897,0.5943375336047543,-0.32442520299980776
2021-08-01,-16.0758985060468,-3.4474511766848996,-1.6178463596002104,0.06501596191142552,-0.5175845088318275,0.35383452174046975,-0.5491193158614619
2021-08-08,-17.9556364996879,-2.3160454951942557,-2.9696816586040984,0.2679479848402509,-1.6756668290315575,-0.9105882306761649,-0.28312193996442525
2021-08-15,-18.072394243690432,-1.737226393193277,-3.602231404943179,1.9352514064689756,-2.376420002709684,-2.3684792626842635,-0.10274596966638559
2021-08-22,-19.348811239246352,-1.423525610453302,-3.109417278461835,1.100993748936362,-1.7561530809888048,-0.8004119180787982,-0.7370471098566813
2021-08-29,-19.235240041100564,-2.929409262969545,-3.536473753197576,1.3809566266670168,-1.3497735631970207,-1.3164442212110143,-0.29620762936045997
2021-09-05,-20.247702629403022,-2.5553862058256023,-2.8395376660744405,0.9502980101307432,-1.111939367195976,-0.036808694983917756,-0.8601263053713376
2021-09-12,-19.58428234907359,-2.81925360592626,-3.3523537931823433,0.312572037844679,-1.0244100372752007,-0.41718292264767326,0.7042277776874579
2021-09-19,-20.214855461561093,-1.6902583256406352,-2.663011045404227,0.45685985580675015,-0.8974110095857385,0.3225335954532638,-1.0749081770659212
2021-09-26,-19.793950766571914,-0.8856169016838722,-2.9906431416298465,-0.5959131543974874,-0.24031921903629602,-0.7649426245674606,-1.503469942507746
2021-10-03,-19.98983769587766,-1.577492124247786,-1.2517444986659043,0.0874546761669344,-0.032201301368317704,0.9795851948239898,-0.12521052458744453
2021-10-10,-22.145290175758706,-2.1421950246261936,-0.5192313881281589,0.8996469902692882,-0.6614570308823339,1.3420893922700627,-1.2809584764401394
2021-10-17,-23.112252352561946,-1.7107067801755662,-0.6268847257226002,1.1542204586183848,-0.6107877787015527,0.654457457939884,0.5616155079217119
2021-10-24,-21.531929507496717,-2.511780295271828,0.1658261244254635,0.13847799774128358,-0.7624673979770783,1.64613517657681,0.38537844876227845
2021-10-31,-20.66963453895191,-1.9936831907822299,1.3500384117458382,-0.5511193228677551,1.0544819230119105,3.4527770566690137,0.4410870238641132
2021-11-07,-22.325337972711807,-1.660978045129219,0.6821991333150377,0.2837622263935282,0.3937688314202105,1.1921082272313377,2.0540964113147875
2021-11-14,-23.590273856357403,-1.9783361716715493,0.5417761577456395,0.8148919841710754,-0.4094754225756332,1.237907506037354,0.7214904412292792
2021-11-21,-23.66672799865653,-1.6833688026205686,0.17676264929100485,1.4084890560707142,0.4216519814508037,1.2990892880359812,0.9252603403554794
2021-11-28,-24.294500036011005,-2.0157619605688617,-0.018764025127752507,0.7936281055388873,-0.38823988275801946,1.503250566950547,0.6666412086293767
2021-12-05,-24.961279789085477,-1.6094425451723033,-0.255361034811914,0.5584516001355829,-0.3515393195520274,2.1179797041630724,0.6077475851139014
2021-12-12,-25.77319853303463,-1.379003796542041,0.2939400954046907,1.5459654037929895,0.0550871698592728,1.3864883992708141,0.6520713692461196
2021-12-19,-25.52957885326842,0.06321328900643279,0.5849409527804632,0.4837253614983557,0.4447080130169937,0.8651599382511613,0.5169637351819629
2021-12-26,-24.822832215935602,-1.2495288250096392,-0.1997242171761787,0.2574630118616552,-0.4305327292124544,0.5358056757662739,0.554480821751471
2022-01-02,-22.450899809714663,1.6951067919225997,0.46790062253499604,1.2105982016967796,0.8115761812450388,0.06999175573401771,0.015891707716449884
2022-01-09,-23.026977540667094,0.5511937795271624,0.4526892139021047,-0.23129855270415228,0.3539606190786627,0.43069357792099744,0.4578833331960001
2022-01-16,-24.88860485901475,0.16509149605093912,0.0452213975866569,-0.7724110068996781,-0.5377211443663252,1.6361215242912752,0.5241810389019474
2022-01-23,-23.021347825146535,-0.12857596620643771,-0.144850130542519,0.0061330259153007955,-0.825996139330462,0.7093667550319349,0.2923856902935531
2022-01-30,-23.121688157946014,1.2787475764903977,-0.36357594469936444,-0.26805733088932754,-0.2335819447414187,1.225105238988868,0.4221851994575073
2022-02-06,-23.64283710775076,0.9170280469227651,-0.0717938893146765,-1.1570485658344185,-0.26716545073849746,0.1822502510337317,-1.0189755921215555
2022-02-13,-23.68987441589729,1.6257239153570564,0.7343290540486928,-1.2436103271702252,0.5332023469537152,-0.2771244403433669,0.5445608976915026
2022-02-20,-23.371364388634102,1.8226498827861273,0.5682832833254803,0.9387681621572136,0.48074379734198425,-0.6279700681425155,-0.2567402104855442
2022-02-27,-23.25704478601252,2.7454435685754732,0.12847076420605427,0.4673068666072842,-0.20666240748362785,-1.211723437227963,0.5066670603978345
2022-03-06,-23.616922725799576,4.287764319962767,0.579470348634604,0.12356044861414603,1.1690623543091678,-1.546358816599327,-0.2973981501464926
2022-03-13,-24.325866322361712,3.813015487561374,0.2873963787853218,0.6432548979621799,0.41598625032738973,-1.382323671461955,0.8486805688855624
2022-03-20,-24.333528877586968,4.506788711430426,0.2018718723708092,0.8535925547663809,1.0662411252448787,-1.2296115909918837,0.989169677504045
2022-03-27,-26.44047231426384,3.565830822832338,0.035058489224611966,2.0164668599313607,0.4389541496537525,-1.1025626394122443,-0.7464663696923678
2022-04-03,-26.186983169308085,2.6006242763849645,-1.033967531173105,0.27350350184356753,-2.006706985902162,0.1093030666997818,-1.5852063514530366
2022-04-10,-24.138786505801,3.1192389178875986,-0.1306366129438283,-0.504245245608586,0.7403032436826034,1.089116453496385,-1.6533497712195393
2022-04-17,-24.98592188135451,4.526216614898781,-0.19057922966550825,1.0503893910941535,-0.24708823264108787,-0.3089059070087079,-0.17590939955736234
2022-04-24,-23.91758492420532,4.4258066433799454,0.840306641183508,-0.8839022805000429,1.4639993815777674,0.047568459939214804,0.31257816287616547
2022-05-01,-24.880610919055876,2.6680881073498104,0.771365463092589,-1.058432322639745,0.48465850121394405,-0.5247636112616398,-0.6877008995806723
2022-05-08,-25.723555060193434,1.8686408025680843,1.116327076572285,-0.13178158159386905,0.05746584630952055,-1.0482484745969878,-1.1476808916748662
2022-05-15,-25.462810198701295,2.4145452987900247,1.6573073349840013,0.07661264286784669,-0.112372326482545,-0.6304915708146465,-0.44354186294580744
2022-05-22,-22.208703994462798,2.7198846478852907,2.3313686328595207,-0.6866069890138188,0.9831185653513983,-0.6428417007402593,1.331764569332449
2022-05-29,-23.60455124044159,2.1242407083734456,2.64006475585912,-0.5249598597212717,1.3741406105502456,-0.9138992637702235,0.56100274750585
2022-06-05,-24.297828461561025,3.110415213236875,2.6278258714087936,-0.4899509055360857,0.7023470140844364,-1.5145402959993355,-0.3726443306697522
2022-06-12,-24.465369913988837,3.131942289686054,2.7091946275318106,0.967999373741549,-0.8102488693924474,1.151625361120136,-1.6730962626163663
2022-06-19,-23.28019464577545,4.601178146183866,1.9608698484930571,0.09963474746297309,0.6926867302757691,-1.6886207993970206,-0.1438069745687365
2022-06-26,-23.435179275968796,1.732574797469445,2.0615694299931984,1.4356196896366127,0.1940904213284034,-1.2988863786351235,1.0511716824337116
2022-07-03,-23.591125940714686,4.608410767507114,1.6598190702466127,1.0807589471090973,-0.09520299862213809,-1.0362804750510242,0.8838000218780148
2022-07-10,-23.499007736012363,5.303657024551029,1.6718569229968723,1.5471423023412056,-0.33200869872249467,-0.1698083135028039,0.5897826899048474
2022-07-17,-21.386400932732712,4.637728586479024,1.668893103406848,1.6673188202504294,-1.8330933243556486,-0.8210863354752063,-0.7532392033199489
2022-07-24,-21.936969950612276,4.461318756498949,1.5338099217308692,1.211969982929764,-1.4230504670402067,-0.7500564394337222,-0.44901920682484475
2022-07-31,-20.58162052877925,4.793290441131485,1.892543096629252,1.3140700248523312,-0.20466956656527702,-0.2855260943880223,-0.3296351300440133
2022-08-07,-19.741122568904963,3.634043250174921,2.900974149039481,0.5571121838185822,1.0213834366200134,0.532647790767221,-1.5625051196378852
2022-08-14,-19.056129571681144,3.7547468700786846,3.264163592870849,-1.2612117654589714,1.0565510011566086,1.5774143368132727,-1.780019694129255
2022-08-21,-17.971129225785774,2.2143808429334624,2.749317466006054,-1.9384211201366386,0.23626774813604035,0.4439870277948918,-0.7604395324180541
2022-08-28,-17.714281954032508,3.6500565076170437,3.336494108623686,-0.25731798878543327,1.0260162028290816,0.5492275465155689,1.021841686650368
2022-09-04,-17.649796356146673,3.7912348386554147,3.0296183628967355,-0.06222313079462413,0.6845212411746066,-0.37703302617669393,-0.9869396178450178
2022-09-11,-18.335889127869386,2.526623567135969,2.900631921849537,-0.0003973187421284277,-0.6535257360706461,0.00030579062551382895,-2.42271587050667
2022-09-18,-17.00742969376221,3.1983084282013734,1.9110618034923603,-1.3554220836182382,-1.2944273856418111,-0.034918487729957495,2.647413067071259
2022-09-25,-16.87647229839913,2.717668553099399,2.3967896879166473,-0.5906890348872973,-0.9688743846296078,0.9059044909818684,3.17989470756522
2022-10-02,-16.968779247516302,2.2127069516472044,1.3141719878807183,-1.259668271510689,-1.883818637414595,0.46209534460997337,0.8800659353936556
2022-10-09,-15.206187172789601,2.9260852169309692,1.078192513296072,-1.7031196848502144,-1.917562576902376,1.2864487671928617,0.4450002729954077
2022-10-16,-13.546729909667553,2.8291084054633724,1.4589562575357042,-2.064805164236037,-0.564222042673096,1.47098748777222,-0.05920933877064029
2022-10-23,-14.479670267427515,3.778161615244809,0.9744428123317144,-0.1372169654679679,-0.5183444540838027,-0.8766672589719663,-0.31028202988928516
2022-10-30,-13.647519481485764,3.7903250747905752,1.2245914302832661,-1.2885069383909713,0.27406691274427675,-1.1745960018794708,-1.484676536530243
2022-11-06,-13.576208118242812,2.6152868292319007,0.5776684387046248,-1.72087592361379,-0.8870824086122313,-0.4555185231566293,-0.10350715955799693
2022-11-13,-11.7566336043949,3.0262667659851865,0.8757122369616451,-1.9407109433582344,-0.49144226455184276,-1.2190271732932805,1.058267199902
2022-11-20,-12.067976485117345,2.039078609317446,0.32823084954204707,-2.6540302034297327,-2.4638379543068605,-0.8749179849536273,-0.5035092090455577
2022-11-27,-11.395992102097276,2.302048684856683,0.34352222558657725,-2.0869880970558885,-1.4668807621100943,-0.6761859573900946,-0.29962426665010816
2022-12-04,-11.09931326345168,2.673917921937921,0.7075713807726,-1.873278249901675,-1.7001039530814681,-0.6160764840623758,-0.35326743166582714
2022-12-11,-9.58867340327324,1.8453284232232796,0.19519314766143303,-2.35684318144079,-2.3240761015316878,-0.8439581356189393,-0.43916245503821627
2022-12-18,-8.823036589853757,1.331289130235383,0.3727180200934732,-1.0941091457724934,-1.8475967921015495,-0.26880098203424024,-0.05087513605325076
2022-12-25,-8.895875029539118,2.2237582782707164,0.19616704150273323,-1.1065178708828054,-1.7283052408014217,-0.24414481244945033,0.025986037161361834
2023-01-01,-11.915237405280903,-0.3837243854048066,0.0632094446353612,-3.2264124155577396,-1.885419482947872,-1.1523102807851566,0.04172807667670055
2023-01-08,-10.05674236685443,0.9369967221731744,0.45210715024995357,-0.746620671989469,-1.1583170986085962,-1.048968353544791,1.1066003684679708
2023-01-15,-8.326654606629175,0.7671070631485649,0.6447632839061226,0.013869962691769482,-0.6629979255708369,-0.3257057306202437,0.28149598110601903
2023-01-22,-8.550054759979341,2.893595186161974,1.2107817781981092,-0.03189936030582016,0.012294461812788801,-1.2226304835197874,1.247558151018202
2023-01-29,-8.416200605017663,-0.48482702395263777,0.5401976912431466,-1.5332431992867548,-0.7846246133416283,-3.0306020476784923,0.2742148418792693
2023-02-05,-7.8106862443783704,0.7195004035546155,0.655644464314432,-0.38319857421023107,-1.5719826247416868,-0.32096541051267646,2.6894301044758886
2023-02-12,-7.446717572721065,0.5943087655730422,0.300602436913565,0.8105665481185941,-1.8679175081581558,-0.36210194397656226,0.7763460471329847
2023-02-19,-6.333763061956847,0.8133295559675964,0.3815893627538955,-0.6500479315597307,-1.6011695550901948,0.9481777901805672,-1.2659708856805796
2023-02-26,-6.625711836250474,-1.1644800825222055,-0.26072381562326336,-2.0057862398285695,-1.665525546653178,1.1568693418784597,-0.6477602767538123
2023-03-05,-5.968800570465879,-2.4133289318625106,-0.5416215046994547,-2.142144538944891,-2.887121533073647,0.46375189036661246,1.3378555186358143
2023-03-12,-5.114749074933622,-2.1011993574930123,-0.43430419690191363,-1.6981429125960827,-1.7319827338509373,0.636792383094719,-1.0535258067285298
2023-03-19,-4.621187426657169,-2.2485956175449235,-0.28473609191719856,-2.7306143062853185,-1.464728017666835,0.2811777316283099,0.41512797973647614
2023-03-26,-2.8372329341505873,-2.8833034778675075,-0.14470143099392554,-3.445222907072345,-1.752195205072637,0.3467564137511797,-2.431090625373115
2023-04-02,-1.9779560509691494,-1.9726333276701065,0.8479878027448233,-2.154397242617975,-0.37886045010381686,-0.7892290701423028,-1.699958859662771
2023-04-09,-1.7360118178345858,-1.5630065727136557,0.15340133772900563,-1.2622312611711943,-0.7447677371216492,-0.6366293521411881,2.4060153461854528
2023-04-16,-2.4379465270306886,-2.615661098876338,0.43773558631592135,-3.5081207517241504,-0.599454932285742,-1.3676810027040562,-0.17357581486682086
2023-04-23,-1.9434406652049896,-3.482609203020856,0.5458375452727418,-0.5690895769473601,-1.940192328839357,0.9638950625956342,-0.07753643373491731
2023-04-30,-2.4611552463734085,-1.8220261998996414,0.6469979842203422,-0.5459954640514801,-1.6851126588497574,-1.3757374247711047,-0.4941212899401161
2023-05-07,1.298831671311864,-2.5263136388457537,1.598442048712214,-0.5054153830863054,-0.1395916127144634,-0.23816690492187162,0.6999080090785782
2023-05-14,1.0992154648571861,-2.564453345346782,0.31598033211347204,-0.37045077131895876,-0.7224643218790258,0.2529232312456311,-1.2980776275882642
2023-05-21,0.6402939739161687,-1.6880015169093543,-0.0832473479693227,-1.7287989024380896,-0.682746010637729,-0.9126383471654999,-1.2830491210479724
2023-05-28,0.5052905735931348,-1.1365771220404237,-0.2582004679899304,-0.010557660702823131,-1.5424803785363437,-0.4819202581626411,-0.5702920882626912
2023-06-04,2.2803721576450453,-2.0738945657073806,-0.5246823616706131,-1.7691660569480196,-1.1718812275695571,0.2548069182949042,1.5375608748599265
